roll;pitch;heading;rollRate;pitchRate;yawRate;groundSpeed;airSpeed;climbRate;altitudeRelative;altitudeAMSL;flightDistance;flightTime;distanceToHome;headingToNextWP;headingToHome;throttlePct;gps.lat;gps.lon
0.3;-0.4;0;0.0;-0.0;-0.0;0.0;0.0;-0.0;-0.1;847.2;549.0;00:02:48;0.1;224;--.--;42;-19.4679305;-49.1437907
0.3;-0.4;0;0.1;-0.0;-0.0;0.0;0.0;-0.0;-0.1;847.2;549.0;00:02:49;0.1;224;--.--;0;-19.4679305;-49.1437907
0.3;-0.4;0;-0.1;-0.1;0.1;0.1;0.0;-0.0;-0.1;847.2;549.0;00:02:50;0.1;224;--.--;0;-19.4679305;-49.1437907
0.3;-0.4;0;0.1;-0.2;0.0;0.1;0.0;-0.0;-0.1;847.2;549.0;00:02:51;0.1;9;--.--;0;-19.4679305;-49.1437906
0.3;-0.3;359;-0.1;0.1;0.1;0.0;0.0;-0.0;-0.1;847.2;549.0;00:02:51;0.1;9;--.--;0;-19.4679305;-49.1437906
0.4;-0.3;359;-0.1;0.1;0.0;0.0;0.0;-0.0;-0.1;847.2;549.0;00:02:51;0.1;9;--.--;0;-19.4679305;-49.1437906
0.4;-0.3;359;-0.0;0.1;0.1;0.0;0.0;-0.0;-0.1;847.2;549.0;00:02:51;0.1;9;--.--;0;-19.4679305;-49.1437907
0.4;-0.2;359;0.1;0.0;-0.0;0.0;0.0;-0.0;-0.1;847.2;549.0;00:02:51;0.1;9;--.--;0;-19.4679305;-49.1437906
0.4;-0.2;359;-0.1;-0.1;-0.0;0.0;0.0;-0.0;-0.1;847.2;549.0;00:02:51;0.1;9;--.--;0;-19.4679306;-49.1437906
0.4;-0.2;359;0.1;0.1;0.1;0.0;0.0;-0.0;-0.1;847.2;549.0;00:02:51;0.1;9;--.--;0;-19.4679305;-49.1437906
0.4;-0.2;359;0.1;0.0;-0.0;0.0;0.0;-0.0;-0.1;847.2;549.0;00:02:51;0.2;9;--.--;0;-19.4679306;-49.1437906
0.4;-0.3;359;-0.2;0.0;0.2;0.0;0.0;-0.0;0.0;847.3;0.0;00:00:00;0.1;--.--;--.--;19;-19.4679305;-49.1437906
0.4;-0.3;359;0.0;0.2;-0.0;0.0;0.0;-0.0;0.0;847.3;0.0;00:00:01;0.0;--.--;--.--;51;-19.4679305;-49.1437906
0.4;-0.0;359;-0.1;4.7;-0.1;0.0;0.0;0.0;0.0;847.3;0.0;00:00:02;0.0;--.--;--.--;71;-19.4679305;-49.1437906
0.4;-0.5;359;-0.6;-1.1;0.1;0.0;0.0;0.8;0.0;847.3;0.0;00:00:03;0.0;--.--;--.--;74;-19.4679305;-49.1437906
0.4;-0.5;359;-0.1;-0.2;0.2;0.0;0.0;1.2;0.6;847.8;0.0;00:00:04;0.1;--.--;--.--;73;-19.4679308;-49.1437906
0.4;-0.3;0;0.4;0.5;1.3;0.1;0.0;1.3;1.7;849.0;0.0;00:00:05;0.1;--.--;--.--;73;-19.4679313;-49.1437905
0.6;-0.3;0;-0.1;-0.2;0.4;0.0;0.0;1.4;3.0;850.3;0.0;00:00:06;0.0;--.--;--.--;73;-19.4679313;-49.1437904
0.4;-0.3;0;-0.2;0.1;0.1;0.0;0.0;1.4;4.4;851.7;0.0;00:00:07;0.0;--.--;--.--;73;-19.4679311;-49.1437904
0.4;-0.3;0;0.1;0.0;0.1;0.0;0.0;1.5;5.8;853.1;0.0;00:00:08;0.0;--.--;--.--;73;-19.4679309;-49.1437901
0.4;-0.1;0;-0.5;0.4;-0.1;0.0;0.0;1.5;7.3;854.6;0.0;00:00:09;0.0;--.--;--.--;72;-19.4679306;-49.1437900
0.3;-0.1;0;-0.1;0.1;-0.1;0.0;0.0;1.5;8.8;856.0;0.0;00:00:10;0.0;--.--;--.--;72;-19.4679305;-49.1437900
0.4;-0.2;0;0.3;-0.4;0.0;0.0;0.0;2.0;10.2;857.5;0.0;00:00:11;0.0;--.--;--.--;71;-19.4679304;-49.1437901
0.5;-0.2;0;-0.0;0.2;-0.1;0.0;0.0;1.1;12.0;859.3;0.0;00:00:12;0.0;--.--;--.--;70;-19.4679303;-49.1437902
0.6;-0.1;0;0.3;0.3;0.0;0.0;0.0;0.8;13.1;860.4;0.0;00:00:13;0.0;--.--;--.--;70;-19.4679303;-49.1437906
0.5;-0.1;0;-0.3;0.4;-0.4;0.0;0.0;0.5;13.9;861.1;0.0;00:00:14;0.0;--.--;--.--;70;-19.4679302;-49.1437908
2.8;-19.6;359;-0.0;-2.3;0.9;1.0;0.0;0.3;14.3;861.6;0.0;00:00:15;0.5;--.--;--.--;72;-19.4679302;-49.1437908
3.1;-20.0;0;0.9;14.4;-0.2;3.6;0.0;0.1;14.6;861.9;2.0;00:00:16;3.2;--.--;190;72;-19.4679285;-49.1437900
1.5;-8.1;0;3.1;-7.2;-0.4;4.5;0.0;-0.0;14.7;862.0;6.1;00:00:17;7.5;--.--;189;71;-19.4679019;-49.1437853
2.0;-9.7;359;-0.1;-0.7;0.0;4.4;0.0;0.0;14.7;862.0;10.2;00:00:18;11.9;--.--;189;71;-19.4678702;-49.1437800
2.0;-10.0;359;-0.5;-0.1;-0.1;4.5;0.0;0.0;14.7;862.0;14.2;00:00:19;15.8;--.--;189;71;-19.4678236;-49.1437717
1.9;-10.1;359;0.2;-0.2;0.1;4.6;0.0;0.0;14.7;862.0;18.4;00:00:20;20.2;--.--;190;71;-19.4677840;-49.1437646
2.0;-10.2;359;-0.1;-0.3;0.0;4.6;0.0;0.0;14.7;862.0;24.4;00:00:21;24.9;--.--;189;71;-19.4677519;-49.1437589
1.9;-10.2;0;0.0;0.2;0.1;4.7;0.0;0.0;14.7;862.0;28.5;00:00:22;29.4;--.--;189;71;-19.4677111;-49.1437518
2.0;-10.3;0;0.1;-0.1;-0.1;4.7;0.0;0.0;14.7;862.0;32.7;00:00:23;34.1;--.--;189;71;-19.4676615;-49.1437430
2.0;-10.3;359;0.1;-0.1;0.0;4.8;0.0;0.0;14.7;862.0;38.8;00:00:24;38.9;--.--;189;71;-19.4676276;-49.1437372
1.9;-10.3;359;0.1;-0.1;-0.0;4.8;0.0;0.0;14.7;862.0;42.8;00:00:25;43.6;--.--;189;71;-19.4675765;-49.1437283
2.0;-10.4;0;-0.1;-0.2;0.0;4.9;0.0;0.0;14.7;862.0;46.9;00:00:26;48.5;--.--;189;71;-19.4675422;-49.1437222
1.9;-10.4;0;0.0;0.1;-0.1;4.9;0.0;0.0;14.7;862.0;53.1;00:00:27;53.2;--.--;189;71;-19.4674992;-49.1437147
1.8;-10.4;0;-0.2;0.2;-0.0;4.9;0.0;0.0;14.7;862.0;57.2;00:00:28;58.1;--.--;189;71;-19.4674470;-49.1437055
1.9;-10.4;359;0.2;-0.1;0.0;4.9;0.0;0.1;14.7;862.0;61.4;00:00:29;63.1;--.--;189;71;-19.4674033;-49.1436979
2.1;-10.5;0;-0.2;0.1;-0.0;4.9;0.0;0.1;14.7;862.0;67.6;00:00:30;68.0;--.--;189;71;-19.4673594;-49.1436903
1.9;-10.5;0;-0.1;-0.2;-0.1;4.9;0.0;0.1;14.7;862.0;71.8;00:00:31;73.0;--.--;189;71;-19.4673241;-49.1436841
2.0;-10.5;0;0.5;-0.0;-0.0;4.9;0.0;0.1;14.7;862.0;77.9;00:00:32;78.0;--.--;189;71;-19.4672709;-49.1436747
2.0;-10.5;0;0.2;-0.2;0.0;5.0;0.0;0.1;14.7;862.0;81.9;00:00:33;83.0;--.--;189;71;-19.4672354;-49.1436684
1.9;-10.5;0;-0.5;0.4;0.2;5.0;0.0;0.1;14.7;862.0;87.9;00:00:34;88.0;--.--;189;71;-19.4671820;-49.1436589
1.9;-10.4;0;0.1;-0.0;0.0;5.0;0.0;0.1;14.7;862.0;91.9;00:00:35;92.9;--.--;189;71;-19.4671463;-49.1436525
1.9;-10.5;0;-0.1;0.0;0.2;5.0;0.0;0.1;14.7;862.0;98.0;00:00:36;98.1;--.--;189;71;-19.4670929;-49.1436429
1.9;-10.4;0;-0.1;0.0;0.0;5.0;0.0;0.1;14.8;862.0;102.0;00:00:37;103.0;--.--;189;71;-19.4670571;-49.1436366
2.0;-10.5;0;0.1;0.1;-0.1;4.9;0.0;0.0;14.8;862.0;106.1;00:00:38;107.5;--.--;189;71;-19.4670129;-49.1436289
2.0;-10.4;0;-0.2;0.0;0.1;4.9;0.0;0.0;14.8;862.1;112.2;00:00:39;112.4;--.--;189;71;-19.4669594;-49.1436196
1.9;-10.4;359;0.1;-0.7;-0.0;4.9;0.0;0.0;14.8;862.1;116.2;00:00:40;117.4;--.--;189;71;-19.4669151;-49.1436117
1.9;-10.5;0;0.1;-0.4;0.1;4.9;0.0;-0.0;14.8;862.1;120.3;00:00:41;122.3;--.--;189;71;-19.4668705;-49.1436039
2.0;-10.7;0;-0.1;-0.3;0.1;4.9;0.0;-0.0;14.9;862.1;126.6;00:00:42;127.3;--.--;189;71;-19.4668264;-49.1435964
2.1;-10.5;0;0.1;0.5;0.0;4.9;0.0;-0.0;14.9;862.1;130.7;00:00:43;132.2;--.--;189;71;-19.4667909;-49.1435904
2.0;-10.4;0;-0.5;-0.1;-0.2;5.0;0.0;-0.1;14.9;862.2;136.8;00:00:44;137.1;--.--;189;71;-19.4667374;-49.1435812
1.9;-10.5;359;0.4;0.0;0.0;4.9;0.0;-0.1;14.9;862.2;140.8;00:00:45;142.1;--.--;189;71;-19.4667019;-49.1435749
2.0;-10.6;359;-0.2;-0.2;0.1;4.9;0.0;-0.1;14.9;862.2;147.0;00:00:46;147.0;--.--;189;71;-19.4666491;-49.1435655
2.0;-10.6;359;0.4;0.3;-0.1;5.0;0.0;-0.1;15.0;862.2;151.2;00:00:47;152.0;--.--;189;71;-19.4666138;-49.1435592
2.0;-10.5;359;0.2;0.2;-0.0;5.0;0.0;-0.1;15.0;862.2;155.3;00:00:48;157.0;--.--;189;71;-19.4665605;-49.1435497
1.9;-10.5;0;0.1;-0.1;-0.0;5.0;0.0;-0.1;15.0;862.2;159.5;00:00:49;161.4;--.--;189;71;-19.4665252;-49.1435433
1.8;-10.5;359;0.2;-0.1;-0.1;5.0;0.0;-0.1;15.0;862.2;165.8;00:00:50;166.4;--.--;189;71;-19.4664724;-49.1435337
1.8;-10.5;359;-0.1;0.0;-0.1;5.0;0.0;-0.1;15.0;862.3;170.0;00:00:51;171.5;--.--;189;71;-19.4664370;-49.1435274
1.9;-10.5;0;-0.1;-0.1;0.1;5.0;0.0;-0.1;15.0;862.2;176.3;00:00:52;176.4;--.--;189;71;-19.4663926;-49.1435196
1.9;-10.5;359;-0.2;-0.1;0.1;5.0;0.0;-0.1;15.0;862.2;180.5;00:00:53;180.8;--.--;189;71;-19.4663395;-49.1435103
1.9;-10.4;359;0.2;-0.1;0.0;5.0;0.0;-0.1;15.0;862.2;184.7;00:00:54;185.8;--.--;189;71;-19.4663040;-49.1435042
2.1;-10.4;0;-0.3;-0.4;-0.1;5.0;0.0;-0.1;15.0;862.2;188.9;00:00:55;190.8;--.--;189;71;-19.4662512;-49.1434950
1.9;-10.3;0;-0.2;0.1;0.2;5.0;0.0;-0.1;15.0;862.2;195.1;00:00:56;195.6;--.--;189;71;-19.4662512;-49.1434950
1.8;-10.4;359;0.1;-0.0;0.0;5.0;0.0;-0.0;15.0;862.2;199.3;00:00:57;200.0;--.--;189;71;-19.4662156;-49.1434886
1.9;-10.4;359;-0.0;-0.2;-0.1;5.0;0.0;-0.0;15.0;862.2;203.5;00:00:58;205.0;--.--;189;71;-19.4661626;-49.1434790
1.9;-10.5;0;-0.3;-0.1;-0.0;5.0;0.0;-0.0;15.0;862.2;209.7;00:00:59;210.1;--.--;189;71;-19.4661185;-49.1434712
1.8;-10.5;359;0.0;-0.0;-0.1;5.0;0.0;-0.0;15.0;862.2;213.8;00:01:00;214.9;--.--;189;71;-19.4660833;-49.1434651
2.0;-10.4;0;0.3;-0.4;0.1;5.0;0.0;-0.1;15.0;862.3;219.9;00:01:01;220.0;--.--;189;71;-19.4660295;-49.1434557
2.0;-10.3;0;-0.0;-0.1;0.1;5.0;0.0;-0.1;15.0;862.3;223.9;00:01:02;225.0;--.--;189;71;-19.4659848;-49.1434481
2.0;-10.2;0;-0.1;-0.1;0.1;5.0;0.0;-0.0;15.0;862.3;229.9;00:01:03;230.0;--.--;189;71;-19.4659400;-49.1434404
1.9;-10.3;0;0.3;-0.3;0.0;4.9;0.0;-0.0;15.0;862.3;233.9;00:01:04;235.0;--.--;189;71;-19.4659042;-49.1434341
1.9;-10.3;0;0.2;-0.3;-0.0;4.9;0.0;-0.0;15.0;862.3;238.1;00:01:05;240.0;--.--;189;71;-19.4658511;-49.1434246
1.8;-10.4;359;0.2;-0.2;0.1;4.9;0.0;-0.1;15.0;862.3;244.3;00:01:06;245.0;--.--;189;71;-19.4658066;-49.1434166
0.5;0.7;0;0.1;-4.0;-0.1;4.4;0.0;-0.1;15.0;862.3;248.5;00:01:07;249.8;--.--;189;70;-19.4657623;-49.1434087
-0.4;1.8;0;-0.2;1.2;-0.1;2.9;0.0;-0.1;15.0;862.3;252.6;00:01:08;253.5;--.--;189;70;-19.4657186;-49.1434011
0.2;2.2;0;-0.3;-0.5;0.1;1.7;0.0;-0.1;15.0;862.3;254.7;00:01:09;255.7;--.--;189;71;-19.4656905;-49.1433962
-2.2;16.6;0;-0.9;-7.4;0.3;0.3;0.0;-0.1;15.1;862.3;254.7;00:01:10;256.5;189;189;72;-19.4656636;-49.1433919
-2.1;15.1;0;0.1;4.3;0.2;2.4;0.0;-0.1;15.1;862.4;254.7;00:01:11;255.0;189;189;72;-19.4656537;-49.1433906
-2.9;13.7;0;-0.6;-16.4;-0.5;4.1;0.0;-0.1;15.1;862.4;256.7;00:01:12;251.7;189;189;71;-19.4656651;-49.1433923
-1.3;8.3;359;-0.7;1.2;0.1;4.1;0.0;-0.1;15.1;862.4;260.8;00:01:13;247.4;189;189;71;-19.4656937;-49.1433968
-1.5;9.4;359;1.1;-2.4;0.1;4.1;0.0;-0.1;15.1;862.4;264.9;00:01:14;243.5;189;189;71;-19.4657239;-49.1434022
-0.3;1.9;0;0.8;-3.3;0.1;3.5;0.0;-0.1;15.1;862.4;269.0;00:01:15;239.4;189;189;70;-19.4657605;-49.1434088
0.4;-0.3;359;0.5;-1.9;-0.1;2.5;0.0;-0.1;15.1;862.4;271.0;00:01:16;236.4;189;189;70;-19.4658033;-49.1434167
0.1;3.9;0;15.5;-16.1;0.3;2.1;0.0;-0.1;15.1;862.4;275.0;00:01:17;234.2;126;189;70;-19.4658264;-49.1434210
12.9;-1.6;359;-20.9;-5.9;1.3;1.9;0.0;-0.1;15.1;862.4;275.0;00:01:18;232.5;126;190;70;-19.4658510;-49.1434250
18.8;12.7;1;-7.6;10.0;-5.3;3.1;0.0;-0.1;15.1;862.4;279.1;00:01:19;231.5;126;190;73;-19.4658682;-49.1434230
6.3;3.8;359;15.2;8.2;1.3;4.6;0.0;-0.1;15.1;862.4;283.2;00:01:20;230.0;126;191;71;-19.4658806;-49.1434032
8.4;5.4;0;0.0;0.3;-0.0;4.5;0.0;-0.1;15.1;862.3;287.4;00:01:21;228.4;126;192;71;-19.4659008;-49.1433675
1.1;2.1;359;-10.9;-6.8;0.8;4.5;0.0;-0.1;15.1;862.3;291.5;00:01:22;226.9;126;193;70;-19.4659183;-49.1433379
0.1;-0.6;0;-1.1;-2.3;-0.0;3.3;0.0;-0.0;15.0;862.3;295.5;00:01:23;225.7;126;194;70;-19.4659443;-49.1432938
1.3;1.9;0;22.4;17.0;-0.1;2.2;0.0;-0.0;15.0;862.3;297.6;00:01:24;224.9;126;195;70;-19.4659594;-49.1432688
-13.7;8.1;0;-7.2;2.5;0.1;1.9;0.0;-0.0;15.0;862.3;299.6;00:01:25;224.1;191;195;72;-19.4659745;-49.1432425
-8.2;17.1;359;-0.7;17.8;2.4;2.4;0.0;-0.0;15.1;862.3;301.6;00:01:26;222.2;191;195;72;-19.4659827;-49.1432297
-2.0;12.0;359;-1.4;-17.3;-0.1;4.4;0.0;-0.1;15.1;862.3;305.7;00:01:27;218.5;191;195;71;-19.4659988;-49.1432276
-2.8;9.3;359;0.6;1.2;0.1;4.5;0.0;-0.1;15.0;862.3;309.8;00:01:28;213.9;191;195;71;-19.4660359;-49.1432396
-2.5;9.9;359;-0.0;0.2;-0.0;4.6;0.0;-0.1;15.0;862.3;315.9;00:01:29;209.3;191;195;71;-19.4660757;-49.1432507
-2.5;10.1;359;0.3;0.1;-0.1;4.6;0.0;-0.0;15.0;862.3;320.0;00:01:30;204.8;191;195;71;-19.4661072;-49.1432598
-4.0;9.8;359;-17.7;-3.3;-0.7;4.7;0.0;-0.1;15.0;862.3;324.1;00:01:31;200.1;196;195;71;-19.4661551;-49.1432732
-2.9;10.0;359;0.6;0.2;0.2;4.8;0.0;-0.1;15.1;862.3;328.2;00:01:32;195.3;196;195;71;-19.4661877;-49.1432820
-2.9;10.1;0;0.1;0.3;0.2;4.8;0.0;-0.1;15.1;862.3;334.2;00:01:33;190.5;196;195;71;-19.4662290;-49.1432939
-2.9;10.2;0;0.2;0.3;-0.1;4.8;0.0;-0.1;15.1;862.4;338.3;00:01:34;185.6;196;195;71;-19.4662706;-49.1433062
-0.4;0.8;0;2.2;-0.1;-0.1;4.4;0.0;-0.1;15.1;862.3;342.4;00:01:35;181.1;196;195;70;-19.4663130;-49.1433187
0.8;-1.5;0;0.9;-1.6;0.1;3.0;0.0;-0.1;15.1;862.3;346.4;00:01:36;177.6;196;195;70;-19.4663543;-49.1433309
7.0;2.9;0;26.8;-1.7;-0.1;2.3;0.0;-0.1;15.1;862.3;348.4;00:01:37;175.1;139;195;70;-19.4663867;-49.1433410
13.9;5.7;0;10.3;27.9;-2.8;2.2;0.0;-0.1;15.1;862.3;350.5;00:01:38;173.3;139;196;72;-19.4664086;-49.1433473
12.6;12.1;359;-18.3;-18.8;1.8;4.2;0.0;-0.1;15.1;862.4;354.5;00:01:39;171.6;139;197;72;-19.4664304;-49.1433423
6.8;7.3;0;0.5;0.3;-0.0;4.6;0.0;-0.1;15.1;862.4;358.6;00:01:40;169.5;139;198;71;-19.4664525;-49.1433186
7.2;7.8;0;0.1;0.2;-0.1;4.6;0.0;-0.1;15.1;862.3;364.8;00:01:41;167.4;139;200;71;-19.4664765;-49.1432930
0.3;0.8;359;-1.7;-2.4;0.4;3.9;0.0;-0.1;15.1;862.3;368.9;00:01:42;165.5;139;201;70;-19.4665126;-49.1432553
-0.7;-0.9;0;1.2;-0.7;0.1;2.7;0.0;-0.1;15.1;862.3;370.9;00:01:43;164.2;139;202;70;-19.4665406;-49.1432263
-5.5;6.6;0;-26.3;0.3;0.0;2.1;0.0;-0.1;15.1;862.3;372.9;00:01:44;163.3;199;203;70;-19.4665612;-49.1432056
-8.6;8.1;359;-6.6;31.0;1.2;2.0;0.0;-0.1;15.1;862.3;375.0;00:01:45;161.7;199;203;71;-19.4665728;-49.1431937
-6.4;17.5;0;20.6;-18.8;-0.6;4.0;0.0;-0.1;15.1;862.3;379.0;00:01:46;158.5;199;203;72;-19.4665928;-49.1431886
-3.8;9.0;359;-0.3;1.0;-0.0;4.6;0.0;-0.1;15.1;862.3;383.1;00:01:47;153.9;199;203;71;-19.4666122;-49.1431975
-3.7;9.6;359;-0.1;0.3;-0.0;4.6;0.0;-0.0;15.0;862.3;387.1;00:01:48;149.3;199;203;71;-19.4666572;-49.1432179
-0.9;0.8;0;3.5;2.2;-0.3;4.4;0.0;-0.0;15.0;862.3;393.2;00:01:49;144.7;199;203;70;-19.4666953;-49.1432352
-3.2;8.8;359;-4.6;-2.8;0.3;3.3;0.0;0.0;15.0;862.2;397.3;00:01:50;141.1;199;203;71;-19.4667332;-49.1432522
10.1;8.5;359;25.1;-0.4;0.0;3.4;0.0;0.0;15.0;862.2;399.3;00:01:51;137.7;174;203;71;-19.4667576;-49.1432635
1.4;19.9;0;-10.5;-17.4;-0.9;4.1;0.0;0.1;15.0;862.3;403.3;00:01:52;134.5;174;204;72;-19.4667913;-49.1432771
1.9;10.0;359;-0.6;1.2;0.3;4.8;0.0;-0.0;15.0;862.3;407.3;00:01:53;130.5;174;205;71;-19.4668160;-49.1432763
1.8;10.3;359;-0.1;-0.0;0.0;4.8;0.0;0.0;15.0;862.2;413.6;00:01:54;126.6;174;206;71;-19.4668658;-49.1432679
0.7;1.0;359;-1.6;-2.3;0.3;4.6;0.0;0.0;15.0;862.2;417.7;00:01:55;123.0;174;207;70;-19.4668989;-49.1432622
-0.1;2.6;0;-0.7;23.0;-0.4;3.3;0.0;0.0;15.0;862.2;421.8;00:01:56;120.0;174;208;70;-19.4669489;-49.1432537
-8.0;4.9;0;-26.3;-2.6;0.2;3.0;0.0;0.0;15.0;862.2;423.8;00:01:57;117.5;207;209;71;-19.4669810;-49.1432481
-14.7;14.6;358;4.1;17.4;4.6;3.3;0.0;0.1;15.0;862.2;427.9;00:01:58;114.7;207;209;72;-19.4670028;-49.1432447
-4.5;7.1;0;-4.9;-7.5;-0.7;4.8;0.0;-0.0;15.0;862.3;432.0;00:01:59;110.3;207;209;71;-19.4670337;-49.1432529
-4.9;8.8;359;-0.4;0.4;0.0;4.7;0.0;0.0;15.0;862.2;436.2;00:02:00;105.6;207;209;71;-19.4670607;-49.1432704
-4.8;9.1;359;0.1;0.1;0.2;4.8;0.0;0.0;15.0;862.2;440.3;00:02:01;101.0;207;209;71;-19.4670980;-49.1432931
-4.6;9.2;359;-0.2;-0.1;-0.1;4.8;0.0;0.0;15.0;862.2;446.5;00:02:02;96.1;207;209;71;-19.4671424;-49.1433206
-4.6;9.2;359;-0.2;-0.0;-0.0;4.9;0.0;0.0;15.0;862.2;450.5;00:02:03;91.2;209;209;71;-19.4671719;-49.1433389
-4.7;9.1;0;-0.4;-0.2;0.0;4.9;0.0;0.0;15.0;862.2;454.6;00:02:04;86.4;209;209;71;-19.4672174;-49.1433665
-4.8;9.2;0;0.3;0.3;0.1;4.9;0.0;0.0;15.0;862.2;460.8;00:02:05;81.6;209;209;71;-19.4672481;-49.1433849
-4.7;9.3;359;0.0;0.3;0.1;4.9;0.0;0.0;15.0;862.2;464.9;00:02:06;76.6;209;209;71;-19.4672939;-49.1434124
0.4;0.4;0;1.5;0.6;-0.1;4.1;0.0;-0.0;15.0;862.3;469.1;00:02:07;72.1;209;209;70;-19.4673325;-49.1434355
-2.9;6.6;0;6.1;6.6;0.0;3.6;0.0;-0.0;15.0;862.3;473.2;00:02:08;68.4;184;209;70;-19.4673678;-49.1434567
6.2;16.1;0;-22.9;27.4;-2.1;3.5;0.0;0.0;15.0;862.3;477.3;00:02:09;64.9;184;210;72;-19.4673968;-49.1434737
0.4;9.0;0;3.4;0.8;-0.5;4.9;0.0;-0.0;15.0;862.3;481.3;00:02:10;60.9;184;212;71;-19.4674273;-49.1434840
0.2;10.4;359;-0.7;0.2;-0.1;4.8;0.0;-0.0;15.0;862.3;485.4;00:02:11;56.8;184;214;71;-19.4674596;-49.1434853
-0.0;5.5;359;0.2;-25.7;-0.1;4.8;0.0;-0.0;15.0;862.3;491.6;00:02:12;52.7;184;217;71;-19.4675118;-49.1434871
0.2;-0.7;0;0.7;-2.0;0.1;3.5;0.0;-0.0;15.0;862.2;495.6;00:02:13;49.4;184;220;70;-19.4675470;-49.1434881
-1.1;4.4;359;-17.2;-12.4;-0.3;2.9;0.0;-0.0;15.0;862.3;497.6;00:02:14;47.1;220;222;70;-19.4675917;-49.1434894
-12.3;3.0;359;-4.0;24.4;1.1;2.7;0.0;-0.0;15.0;862.3;501.7;00:02:15;44.7;220;224;72;-19.4676183;-49.1434902
-11.8;11.9;0;23.4;-22.8;-1.7;4.6;0.0;-0.1;15.0;862.3;503.7;00:02:16;41.0;220;224;72;-19.4676371;-49.1434956
-7.0;7.2;359;-0.6;0.2;0.1;4.7;0.0;-0.0;15.0;862.3;509.8;00:02:17;36.3;220;224;71;-19.4676605;-49.1435179
-7.1;7.6;359;0.5;0.8;-0.1;4.8;0.0;-0.1;15.0;862.3;513.8;00:02:18;31.5;220;224;71;-19.4676980;-49.1435556
-7.2;7.7;359;-0.4;-0.2;-0.0;4.8;0.0;-0.0;15.0;862.3;519.8;00:02:19;26.6;220;224;71;-19.4677289;-49.1435870
-7.5;7.4;359;-2.3;-2.4;-0.4;4.8;0.0;-0.0;15.0;862.3;523.9;00:02:20;21.8;224;224;71;-19.4677603;-49.1436187
-7.2;7.6;0;-0.2;-0.1;-0.0;4.9;0.0;-0.0;15.0;862.3;528.0;00:02:21;16.9;224;224;71;-19.4677920;-49.1436506
-7.3;7.6;359;-0.0;0.3;0.2;4.9;0.0;-0.0;15.0;862.3;534.2;00:02:22;12.1;224;224;71;-19.4678239;-49.1436826
-0.1;0.3;0;2.5;-2.8;-0.2;4.1;0.0;-0.0;15.0;862.3;538.2;00:02:23;7.5;224;224;70;-19.4678558;-49.1437143
0.9;-1.2;0;-0.8;-0.6;-0.1;2.8;0.0;-0.0;15.0;862.3;542.3;00:02:24;4.2;224;225;70;-19.4678800;-49.1437385
1.4;-1.5;0;-0.9;-0.0;-0.1;1.7;0.0;0.0;15.0;862.3;544.3;00:02:25;2.1;224;227;70;-19.4679058;-49.1437641
0.9;-1.1;0;-3.4;0.2;0.0;0.9;0.0;0.0;15.0;862.3;544.3;00:02:26;1.0;224;--.--;70;-19.4679167;-49.1437750
0.6;-0.7;0;-0.5;0.3;0.1;0.5;0.0;0.0;15.0;862.2;544.3;00:02:27;0.4;224;--.--;70;-19.4679256;-49.1437842
0.3;-0.4;0;-0.5;0.6;0.1;0.2;0.0;0.0;15.0;862.3;546.3;00:02:28;0.2;224;--.--;70;-19.4679291;-49.1437876
0.1;-0.2;0;0.1;0.1;0.1;0.1;0.0;0.0;15.0;862.2;546.3;00:02:29;0.1;224;--.--;70;-19.4679306;-49.1437892
-0.4;0.8;0;2.0;-3.1;-0.1;0.1;0.0;-1.0;15.0;862.2;546.3;00:02:30;0.1;224;--.--;68;-19.4679310;-49.1437897
0.0;0.1;0;0.4;-1.5;0.1;0.1;0.0;-0.9;14.2;861.5;546.3;00:02:31;0.1;224;--.--;72;-19.4679314;-49.1437900
0.0;-0.2;0;0.1;-0.1;-0.1;0.0;0.0;-0.9;13.3;860.5;546.3;00:02:32;0.2;224;--.--;72;-19.4679322;-49.1437903
-0.0;-0.2;0;0.2;-0.0;-0.0;0.0;0.0;-1.0;12.3;859.5;546.3;00:02:33;0.2;224;--.--;72;-19.4679324;-49.1437904
0.0;-0.1;0;-0.1;0.2;0.0;0.0;0.0;-1.0;11.3;858.5;546.3;00:02:34;0.2;224;--.--;72;-19.4679325;-49.1437904
0.0;0.1;0;0.1;-0.2;-0.1;0.0;0.0;-0.9;10.3;857.5;546.3;00:02:35;0.1;224;--.--;72;-19.4679319;-49.1437905
0.0;0.0;0;0.2;0.1;-0.1;0.0;0.0;-0.9;9.3;856.6;546.3;00:02:36;0.1;224;--.--;72;-19.4679315;-49.1437905
-0.0;0.1;0;-0.2;-0.1;-0.0;0.0;0.0;-0.9;8.4;855.7;546.3;00:02:37;0.1;224;--.--;72;-19.4679312;-49.1437906
0.1;0.1;0;0.1;0.1;0.0;0.0;0.0;-0.9;7.5;854.8;546.3;00:02:38;0.1;224;--.--;72;-19.4679310;-49.1437906
0.2;0.1;0;0.2;-0.2;-0.1;0.0;0.0;-0.8;6.7;854.0;546.3;00:02:39;0.1;224;--.--;72;-19.4679309;-49.1437906
-0.1;0.1;0;-0.1;0.1;0.1;0.0;0.0;-0.8;6.0;853.2;546.3;00:02:40;0.1;224;--.--;72;-19.4679308;-49.1437904
